"Shop the <br><strong>Hottest</strong><br> Products","Shop the <br><strong>Hottest</strong><br> Products",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:220
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:308
inc/functions/homepages/home-v1.php:78
inc/template-tags/homepages/home-v1.php:61
inc/template-tags/homepages/home-v1.php:78",
"Ads Block 3","Ads Block 3",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:253
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:300
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:411
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:282
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1253
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:362",
"Tablets, <br>Smartphones <br><strong>and more</strong>","Tablets, <br>Smartphones <br><strong>and more</strong>",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:262
inc/functions/homepages/home-v1.php:85
inc/template-tags/homepages/home-v1.php:68",
"Ads Block 4","Ads Block 4",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:297
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:453
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1288",
"Appears only in Wide view","Appears only in Wide view",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:299
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:302",
"Deals Block","Deals Block",,inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:345,
"Enable Deal Block","Enable Deal Block",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:352
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:669",
"Deal Block Title","Deal Block Title",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:359
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:478
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:676",
"Special Offer","Special Offer",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:360
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:362
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:479
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:481
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:677
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:679
inc/functions/homepages/home-v1.php:98
inc/functions/homepages/home-v6.php:133
inc/template-tags/homepages/home-v1.php:158
inc/template-tags/homepages/home-v6.php:265",
"Product Choice","Product Choice",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:367
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:494
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:684",
"Random On Sale Product","Random On Sale Product",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:369
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:686",
"Most Recent On Sale Product","Most Recent On Sale Product",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:370
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:687",
"Specify by ID","Specify by ID",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:371
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:688",
"Deal Product ID","Deal Product ID",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:380
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:697",
"Savings in","Savings in",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:388
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:704",
Amount,Amount,,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:390
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:706
inc/widgets/class-electro-onsale-product.php:103
inc/widgets/class-electro-onsale-products-carousel.php:148",
Percentage,Percentage,,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:391
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:707
inc/widgets/class-electro-onsale-product.php:104
inc/widgets/class-electro-onsale-products-carousel.php:149",
"Tabs Block","Tabs Block",,inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:399,
"Products Limit","Products Limit",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:405
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:435
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:354
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:486
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:504
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1050
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:332
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1202
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:239
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:472
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:488
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:863
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1337
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:446",
"Enter the number of products to show","Enter the number of products to show",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:406
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:436
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:355
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:505
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1051
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:333
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1203
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:240
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:473
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:489
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:864
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1338
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:447",
"Wide Layout","Wide Layout",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:431
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:605
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:714
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:380
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:561
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:948
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:1003
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:1058
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:532
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:774
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:841
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:958
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:360
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:538
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:690
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:839
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:628
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:798
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:910
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:1036",
Tabs,Tabs,,inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:463,
"Tab #1 Title","Tab #1 Title",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:467
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:404
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:557
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:386
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:270
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:188
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:721",
Featured,Featured,,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:468
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:470
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:405
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:407
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:558
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:560
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:387
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:389
inc/functions/homepages/home-v1.php:110
inc/functions/homepages/home-v2.php:69
inc/functions/homepages/home-v4.php:45 inc/structure/homepage-v3.php:67
inc/structure/homepage.php:210 inc/structure/homepage.php:948
inc/structure/homepage.php:1390 inc/template-tags/homepages/home-v1.php:129
inc/template-tags/homepages/home-v2.php:116
inc/template-tags/homepages/home-v3.php:125
inc/template-tags/homepages/home-v4.php:108",
"Tab #1 Content","Tab #1 Content",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:475
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:412
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:565
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:394
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:278
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:729",
"Tab #2 Title","Tab #2 Title",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:486
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:424
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:577
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:406
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:290
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:238
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:741",
"On Sale","On Sale",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:487
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:489
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:425
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:427
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:578
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:580
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:407
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:409
inc/functions/homepages/home-v1.php:119
inc/functions/homepages/home-v2.php:78
inc/functions/homepages/home-v4.php:54 inc/structure/homepage-v3.php:76
inc/structure/homepage.php:215 inc/structure/homepage.php:953
inc/structure/homepage.php:1395 inc/template-tags/homepages/home-v1.php:135
inc/template-tags/homepages/home-v2.php:122
inc/template-tags/homepages/home-v3.php:131
inc/template-tags/homepages/home-v4.php:114",
"Tab #2 Content","Tab #2 Content",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:494
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:432
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:585
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:414
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:298
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:749",
"Tab #3 Title","Tab #3 Title",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:505
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:444
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:597
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:426
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:310
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:288
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:761",
"Top Rated","Top Rated",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:506
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:508
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:445
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:447
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:598
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:600
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:427
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:429
inc/functions/homepages/home-v1.php:128
inc/functions/homepages/home-v2.php:87
inc/functions/homepages/home-v4.php:63 inc/structure/homepage-v3.php:85
inc/structure/homepage.php:220 inc/structure/homepage.php:958
inc/structure/homepage.php:1400 inc/template-tags/homepages/home-v1.php:141
inc/template-tags/homepages/home-v2.php:128
inc/template-tags/homepages/home-v3.php:137
inc/template-tags/homepages/home-v4.php:120",
"Tab #3 Content","Tab #3 Content",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:512
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:451
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:604
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:433
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:318
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:769",
"Best Deals","Best Deals",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:528
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:529
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:530
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:880
inc/functions/homepages/home-v1.php:143",
"Categories Limit","Categories Limit",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:535
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:634
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:595
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:671
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:791
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:885
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:613
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:760
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:975
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1098
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:543
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:645
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:769
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:967
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1091
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:551
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:743
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:855",
"Best Sellers","Best Sellers",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:569
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:570
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:571
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:533
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:534
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:535
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:746
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:747
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:748
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:815
inc/template-tags/homepages/home-v1.php:243
inc/template-tags/homepages/home-v2.php:261
inc/woocommerce/template-tags.php:169",
"Product Limit","Product Limit",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:583
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:539
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:660
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:752
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:819
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:514
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:729
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1018
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1142",
"Enter number of products to show","Enter number of products to show",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:586
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:600
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:542
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:556
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:663
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:677
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:755
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:769
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:822
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:836
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:732
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:748
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:805",
Rows,Rows,,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:590
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:546
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:667
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:759
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:826
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:737
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:810",
"Enter number of rows to display","Enter number of rows to display",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:593
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:549
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:670
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:762
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:829
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:740
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:813",
"Carousel Args","Carousel Args",,"inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:621
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:693
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:463
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:516
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:584
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:971
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:1026
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:1081
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:616
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:688
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:729
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:796
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:863
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:982
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1073
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:445
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:570
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1225
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:350
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:515
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:598
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:700
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:757
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:527
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:619
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:826
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:905
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1048
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1172
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1360
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:489",
